"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"party","australianPhase2ReportingThreshold","Boolean","One","asic","Whether a party as at 31 December 2013 holds total gross notional outstanding positions of AUD $50 billion or more","","","Australian Phase 2 Reporting Threshold","ASIC Derivative Transaction Rules (Reporting) 2013 S1.2.1","","","","","FILL_WITH_DEFAULT","TRUE"
"party","australianPhase3ReportingThreshold","Boolean","One","asic","A party as at 30 June 2014 holds total gross notional outstanding positions of AUD $5 billion or more","","","Above Phase 3 Notional Threshold","ASIC Derivative Transaction Rules (Reporting) 2013 S1.2.1","","","","","FILL_WITH_DEFAULT","TRUE"
"party","authorizedDepositInstitution","Boolean","One","asic","Whether an Australian Entity is an Australian ADI within the meaning of section 9 of the Corporations Act 2001.","","","Authorized Deposit-taking Institution (ADI)","ASIC Derivative Transaction Rules (Reporting) 2013, Rule 1.2.3 (Austl.)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","bisBankruptcyRemoteness","Boolean","One","","The (contra)party has ��_��__��_��__��_��__bankruptcy remoteness.��_��__��_  Under Basel III, bankruptcy remoteness is satisfied if (i) the Initial Margin and any Additional Collateral Amount are held with the CCP and (ii) there is a Security Deed of Assignment in place between the client, the clearing member and the CCP.","","","Bankruptcy Remoteness","BIS Reg Cap","","","","","NONE",""
"party","bisLookThroughOptionAvailable","Boolean","One","","The ��_��__��_��__��_��__look through��_��__��_ option is available to the (contra)party.","","","Look Through Option","BIS Reg Cap","","","","","NONE",""
"party","bisReasonedOpinionExists","Boolean","One","","Under Basel III, the (contra)party has received a reasoned opinion from counsel determining that ��_��__��_��__��_��__look through��_��__��_ is justified.  Industry opinions need to be on file which verify the following: (1) Upon aclearing member��_��__��_s insolvency (e.g. a trigger event), initial margin is not available to clearing member��_��__��_s other creditors; (2) CCP has the ability to segregate positions and initial margin on an omnibus or individually segregated basis; (3) CCP supports portability (i.e. positions and initial margin are capable of being transferred to a back-up clearing member); (4) CCP��_��__��_s portability is enforceable; and (5) client clearing agreement is enforceable.","","","Reasoned Opinion","BIS Reg Cap","","","","","NONE",""
"party","bmrAdministrator","Boolean","One","","Benchmark administrator","","","","BMR art. 3(1)(6)","","","","","NONE",""
"party","bmrPublicAuthority","Boolean","One","","A public authority, where it contributes data to, provides, or has control over the provision of, benchmarks for public policy purposes, including measures of employment, economic activity, and inflation","","","","BMR art. 2(2)(b)","","","","","NONE",""
"party","branch","Boolean","One","esma","Party is a branch","","","Party is a branch","","","","","","FILL_WITH_DEFAULT","FALSE"
"party","branchLocation","EnumeratedString","Many","","The location of where an entity branch is established, using the ISO-3166 standards. This attribute can take on a single string value, such as ""AU"" for a party established under the laws of Australia. Or when multiple levels of regulations are relevant, this attribute can be populated with an array of string codes to signify different levels of granularity. For example, when a party is established in Canada, the specific provincial codes are also necessary, e.g. [""CA"",""ON""] for Ontario. An example for a party established in one of the European Union member states can be [""BE"",""EU""].","lookup:LocationCode","","","","","","","","NONE",""
"party","bunchedOrder","Boolean","One","cftc","Is this a bunched order identifier? If instead it is a subaccount the answer is False.","","","Bunched Order","","","","","","NONE",""
"party","bxParticipant","Boolean","One","","Party is participant of BX Swiss Exchange","","","","FMIA art. 39; FMIO art. 37; FINMA-FMIO art. 2; Regulations of the Reporting Office of BX Swiss AG art. 1.3","","","","","NONE",""
"party","caAboveAffiliateThreshold","Boolean","One","multijuris","Whether an affiliate of a participant of a Regulated Clearing Agency is above the gross notional threshold as defined in Rule 94-101 Part 2 Section 3(1)(b)(ii) and meets the clearing specifications in Section 3(2)","","","Affiliate of CA clearing agency participant","Rule 94-101 Part 2 Section 3.(1)(b)(ii) & (2)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caAboveLCThreshold","Boolean","One","multijuris","Whether a Local Counterparty's combined gross notional is above the threshold as defined in Rule 94-101 Part 2 Section 3(1)(c)(ii) and meets the clearing specifications in Section 3(2)","","","CA local counterparty with large notational","Rule 94-101 Part 2 Section 3(1)(c)(ii) & (2)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caAffiliatedPersonLocalities","EnumeratedString","Many","multijuris","List of Canadian provincial abbreviation codes that corresponds to the provinces checked under ISDA Canadian representation letter question II(B), i.e. provinces where an entity is an affiliate of a local counterparty.","lookup:CanadianPostalAbbreviations","","Affiliate of CA person localities","ISDA Canadian Representation Letter #1 for Trade Reporting and Other Obligations.","","","","","FILL_BY_NAME",""
"party","caClearingCategory1","Boolean","One","multijuris","Whether an entity is a participant of a regulated clearing agency under Rule 94-101","","","CA clearing agency participant","CSA Rule 94-101 Part 6 Section 13","","","","","FILL_WITH_DEFAULT","TRUE"
"party","caClearingExemptSpecialEntity","Boolean","One","multijuris","Whether party meets the criteria expressed in Part 3 Section 6 of Rule 94-101","","","CA clearing special entity","CSA Rule 94-101 Part 3 Section 6","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caClearingIntragroupAgreement","Boolean","One","multijuris","Whether affiliated entities to a mandatory clearable derivative agree to rely on Intragroup exemption","","","CA clearing intragroup agreement","94-101 Part 3 Section 7.(1)(b)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caCoveredEntity","Boolean","One","osfi,multijuris","Party is a financial entity in a consolidated group with AANA for March-May 2016 and any year after exceeding CAD 12 billion","","","CA Covered Entity","OSFI Guideline No. E-22, 1.1","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caDeemedDealerLocalities","EnumeratedString","Many","","List of provincial codes checked for ISDA Canadian representation letter question IV, i.e. the list of provinces where an entity is a deemed  dealer.","lookup:CanadianPostalAbbreviations","","","ISDA Canadian Representation Letter #1 for Trade Reporting and Other Obligations.","","","","","FILL_BY_NAME",""
"party","caFRFI","Boolean","One","","Whether an entity is a Federally Regulated Financial Institution under OSFI Margin Requirements","","","","OSFI Guideline No. E-22, 1.1","","","","","NONE",""
"party","caFinancialInstitution","Boolean","One","osfi,multijuris","Whether an entity is a Canadian Financial Institution","","","Canadian Financial Institution","Capital Tax Act (1997), s.58.","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caIMPhaseInCategory","EnumeratedString","One","osfi,multijuris","Indicates when the party is phased in (per CA AANA calculation for reference period March-May): NotPhasedIn, 2016, 2017, 2018, 2019, 2020, After2020","lookup:IMPhaseInCategoryType","","CA IM Phase In Category","","","","","","FILL_WITH_DEFAULT","NotPhasedIn"
"party","caIMPhaseInDate","DateType","One","","Depending on the Canada AANA Threshold, the date in which an entity is phased in for compliance for OSFI Uncleared Margin","","","","OSFI Guideline No. E-22, 5","","","","","NONE",""
"party","caIMPhaseInStatus","EnumeratedString","One","","OSFI Uncleared Margin IM phase-in status","lookup:IMPhaseInCategory","","","ISDA Self Disclosure Letter - Canada Information - Question (c)(iii)","","","","","NONE",""
"party","caMarginExemptAffiliate","Boolean","One","osfi,multijuris","Canadian Margin-Exempt Affiliate","","","Canadian Margin-Exempt Affiliate","OSFI Guideline No. E-22, 1.1 (12)","","","","","FILL_WITH_DEFAULT","FALSE"
"party","caPersonLocalities","EnumeratedString","Many","multijuris","List of location codes checked for question I(A) in the ISDA Canadian Representation Letter, i.e. jurisdiction of organization, or head office, or principal place of business.","lookup:CanadianPostalAbbreviations","","CA person localities","ISDA Canadian Representation Letter #1 for Trade Reporting and Other Obligations.","","","","","FILL_BY_NAME",""
"party","caRegisteredDealerLocalities","EnumeratedString","Many","","List of provincial codes checked for ISDA Canadian representation letter question I.2(B), i.e. the list of provinces where an entity is registered as a dealer.","lookup:CanadianPostalAbbreviations","","","ISDA Canadian Representation Letter #1 for Trade Reporting and Other Obligations.","","","","","FILL_BY_NAME",""
"party","caReportingDelegate","String","One","multijuris","LEI or other Identification for the party to whom a party has delegated its trade reporting obligation under Canadian reporting rules","","","Canadian reporting delegate","Regulation 91-507 respecting trade repositories and derivatives data reporting (2013), par.26(3).","","","","","FILL_WITH_DEFAULT","N/A"
"party","caSpecialEntity","Boolean","One","","Whether an entity is one of the excluded entities from the application of this Regulation in Part 5 Section 41 of OSC, AMF and MSC","","","","","","","","","NONE",""
"party","cacibContactCountryOfExercise","EnumeratedString","One","","Country of residence of either the counterparty or the decision maker if a decision maker has been selected","lookup:CountryCode","","","CA-CIB Cross-Border Rules","","","","","NONE",""
"party","cacibCountryList","EnumeratedString","One","","Country List to which client belongs","lookup:CACIBCountryLists","","","","","","","","NONE",""
"party","cacibISRClassification","EnumeratedString","One","","Party Internal Suitability Rating (ISR) classification","lookup:CACIBISRClassifications","","","","","","","","NONE",""
"party","cacibIsUKSupervised","Boolean","One","","Whether the party is UK supervised","","","","","","","","","NONE",""
"party","cacibSubRicos","String","One","","CA-CIB Sub Ricos code","","","","","","","","","NONE",""
"party","canadaComodityFuturesRegisteredDerivSecFirm","Boolean","One","","Derivatives/securities firm registered under the commodity futures legislation of Canada","","","","CSA National Instrument 93-101","","","","","NONE",""
"party","canadaRegisteredDerivSecFirm","Boolean","One","","Canadian registered derivatives/securities firm","","","","CSA National Instrument 93-101","","","","","NONE",""
"party","canadianFinancialInstitution","Boolean","One","","Canadian Financial Institution","","","","CSA National Instrument 93-101","","","","","NONE",""
"party","cbrlStatus","String","One","","CBRL Status","","","","","","","","","NONE",""
"party","cdeaDocumentation","Boolean","One","Common Attr","Did the client sign FIA/ISDA CDEA documentation to cover cleared OTC transactions?","","","Execution Agreement","","","","","","NONE",""
"party","cftcClearingAffiliateExemptionElection","Boolean","One","","Whether a party elects the Affiliate Exemption per 17 CFR Part 50.52(b)(1)","","","","17 CFR Part 50.52(b)(1)","","","","","NONE",""
"party","cftcDeterminedCapableOfIndependentEvaluation","Boolean","One","","Indicates if the Swap Dealer reasonably determines that the counterparty, or an agent to which the counterparty has delegated decision-making authority, is capable of independently evaluating investment risks with regard to the relevant swap or trading strategy involving a swap;","","","","","","","","","NONE",""
